id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
542,a,100.0,100.0,4.0,670,204,0,0,0,0,0.3,330,121,2,1,1.0,239,80,0,11,1.0,230,75,0.2,0.5,0,2303,640,5310,1402,0.5,1.0,0.0,0.01,0.01,1.33,0.0,0.01,0.01,0.9,33.6,104,43,2.4,238,71,0.0,357,134,3.6,198,66,,,,3,,Jenson,Seelt,Seelt,,2025-08-17T11:30:05.885642+00:00,133,0,0,0,2,0,0,0,0,0,0,1,12,,,,0.0,0.0,1.35,0.68,8.12
543,a,,,5.5,181,116,0,0,0,0,1.7,141,45,7,1,3.5,115,45,0,15,3.5,109,40,0.6,1.3,0,57379,6312,41646,21226,3.0,3.5,0.14,0.11,0.25,0.67,0.09,0.07,0.16,0.44,8.2,238,110,34.0,53,41,6.0,197,112,4.8,156,81,,,,3,,Simon,Adingra,Adingra,,,137,0,1,1,1,0,0,0,1,0,0,2,8,,,,0.0,0.66,0.66,1.31,5.26
544,a,,,5.5,184,118,0,0,0,0,0.1,465,157,5,2,2.5,154,70,0,11,2.5,146,63,0.5,0.9,0,3090,455,3024,1323,2.0,2.5,0.23,0.05,0.28,0.9,0.12,0.03,0.15,0.48,10.6,221,100,19.4,98,66,24.0,62,34,5.4,137,72,,,,3,,Habib,Diarra,Diarra,,,169,0,0,1,1,0,0,0,0,0,0,2,9,,,,0.0,0.53,0.53,1.07,4.79
545,a,,,5.4,189,120,0,0,-1,1,0.0,612,251,1,1,1.0,278,135,0,4,0.5,306,150,0.1,0.2,0,356,179,1461,412,0.0,0.5,0.03,0.02,0.05,0.66,0.1,0.07,0.17,2.2,1.8,316,154,7.3,188,114,5.0,202,116,1.4,281,141,4.0,,2.0,3,,Patrick,Roberts,Roberts,,,27,0,0,0,1,0,0,0,0,0,0,0,1,,,,0.0,0.0,3.33,0.0,3.33
546,a,,,5.0,335,215,0,0,0,0,0.0,613,252,0,0,0.0,656,288,0,0,0.0,656,288,0.0,0.0,0,196,47,1136,400,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652,283,0.0,652,287,0.0,633,277,0.0,656,286,,,,3,,Milan,Aleksić,Aleksić,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
547,a,,,4.9,358,227,-1,1,-1,1,0.3,317,103,2,1,1.0,264,125,0,19,1.0,244,117,0.2,0.4,0,1720,1109,10458,3733,0.5,1.0,0.04,0.05,0.09,0.89,0.09,0.11,0.2,1.95,12.2,209,91,23.7,86,59,4.0,219,120,4.0,177,89,2.0,2.0,,3,,Enzo,Le Fée,E.Le Fée,,,41,0,0,0,1,0,0,0,0,0,0,0,12,,,,0.0,0.0,2.2,0.0,26.34
548,i,0.0,0.0,5.0,293,182,0,0,0,0,0.0,688,304,0,0,0.0,636,273,0,0,0.0,636,273,0.0,0.0,0,40,9,419,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,268,0.0,633,272,0.0,611,260,0.0,637,271,3.0,3.0,,3,,Romaine,Mundle,Mundle,Hamstring injury - Expected back 18 Oct,2025-08-10T23:30:07.214806+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
549,a,,,5.0,267,167,0,0,0,0,0.0,611,250,0,0,0.0,625,265,0,0,0.0,625,265,0.0,0.0,0,120,37,1016,355,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622,260,0.0,621,264,0.0,598,252,0.0,626,263,,,,3,,Dan,Neil,Neil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
550,a,,,4.9,348,223,-1,1,-1,1,0.0,629,266,0,0,0.0,601,252,0,0,0.0,601,252,0.0,0.0,0,55,18,747,255,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,245,0.0,592,251,0.0,560,235,0.0,602,248,,,,3,,Ian,Poveda-Ocampo,Poveda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
551,a,,,4.9,364,231,-1,1,-1,1,0.1,562,220,1,0,1.0,265,126,0,3,0.5,297,145,0.1,0.2,0,209,50,1668,639,0.0,0.5,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.7,0.0,611,252,0.0,605,258,0.0,575,242,0.0,615,255,,,,3,,Chris,Rigg,Rigg,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
552,a,,,5.0,329,210,0,0,0,0,0.0,572,226,5,2,2.5,147,63,0,19,2.5,139,56,0.5,1.0,0,1090,202,1046,460,2.0,2.5,0.0,0.09,0.09,1.56,0.0,0.04,0.04,0.78,20.4,163,65,13.3,140,88,4.0,221,122,3.8,183,92,,,,3,,Noah,Sadiki,Sadiki,,,180,0,0,1,2,0,0,0,0,0,0,2,13,,,,0.0,0.5,1.0,1.0,6.5
17,d,75.0,,8.0,14,9,0,0,0,0,3.1,97,31,6,1,3.0,137,56,0,21,3.0,130,50,0.4,0.8,0,56334,7418,124001,89143,1.9,4.0,0.14,0.34,0.48,1.69,0.1,0.24,0.34,1.2,19.4,170,68,24.7,83,57,20.0,86,53,6.4,103,62,3.0,2.0,3.0,3,,Martin,Ødegaard,Ødegaard,Shoulder injury - 75% chance of playing,2025-08-23T23:00:07.713831+00:00,127,0,0,1,0,0,0,0,0,0,0,2,16,,,,0.0,0.71,0.0,1.42,11.34
553,a,,,5.0,324,206,0,0,0,0,0.4,283,88,8,2,4.0,95,36,0,20,4.0,87,30,0.8,1.6,0,27474,3230,11356,5033,3.5,4.0,0.23,0.02,0.25,0.87,0.14,0.01,0.15,0.52,22.6,151,57,34.7,49,40,6.0,192,107,6.3,105,63,,,,3,,Chemsdine,Talbi,Talbi,,,152,0,1,1,1,0,0,0,0,0,0,2,4,,,,0.0,0.59,0.59,1.18,2.37
554,a,,,4.5,457,254,0,0,0,0,0.2,342,117,0,0,0.0,514,194,0,0,0.0,514,194,0.0,0.0,0,2094,478,6452,2710,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,184,0.0,500,190,0.0,467,174,0.0,512,187,,,,3,,Abdoullah,Ba,Ba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
555,a,,,4.5,394,235,0,0,0,0,0.1,497,171,0,0,0.0,481,177,0,0,0.0,481,177,0.0,0.0,0,1055,249,2591,1104,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,167,0.0,463,173,0.0,423,155,0.0,479,170,,,,3,,Alan,Browne,Browne,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
666,a,,,9.0,8,4,0,0,0,0,25.3,11,4,13,12,6.5,32,6,2,44,6.5,29,6,0.7,1.4,1,424731,221315,405759,141364,6.0,7.5,1.28,0.09,1.37,0.87,0.77,0.05,0.82,0.53,67.4,17,4,7.1,191,17,50.0,23,9,12.5,25,6,,,2.0,3,,Viktor,Gyökeres,Gyökeres,,,149,2,0,1,0,0,0,0,0,0,0,2,7,,,,0.0,0.6,0.0,1.21,4.23
556,u,0.0,0.0,4.5,448,248,0,0,0,0,0.0,661,287,0,0,0.0,508,188,0,0,0.0,508,188,0.0,0.0,0,0,0,931,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,178,0.0,493,184,0.0,460,168,0.0,506,181,,,,3,,Pierre,Ekwah Elimby,Ekwah,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
557,a,,,4.5,507,281,0,0,0,0,0.1,547,206,0,0,0.0,549,218,0,0,0.0,549,218,0.0,0.0,0,628,144,1684,705,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,208,0.0,536,214,0.0,505,198,0.0,547,211,,,,3,,Harrison,Jones,H.Jones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
558,a,,,4.5,473,262,0,0,0,0,0.2,336,114,0,0,0.0,523,200,0,0,0.0,523,200,0.0,0.0,0,2750,654,6488,2568,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514,190,0.0,509,196,0.0,477,180,0.0,521,193,,,,3,,Jay,Matete,Matete,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
559,a,,,4.5,483,267,0,0,0,0,0.1,536,195,0,0,0.0,529,205,0,0,0.0,529,205,0.0,0.0,0,452,105,1693,703,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,195,0.0,516,201,0.0,484,185,0.0,527,198,,,,3,,Nectarios,Triantis,Triantis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
560,a,,,5.5,158,36,0,0,0,0,0.3,297,50,6,1,3.0,133,11,0,29,3.0,126,11,0.5,1.1,0,15547,2184,10494,5906,2.5,3.0,0.04,0.0,0.04,0.89,0.09,0.0,0.09,1.95,34.2,100,9,0.1,318,33,21.0,77,21,5.5,128,17,,,3.0,3,,Wilson,Isidor,Isidor,,,41,1,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,2.2,0.0,4.39
561,a,,,5.5,185,41,0,0,0,0,2.0,125,23,10,2,5.0,67,7,2,40,5.0,61,7,0.9,1.8,0,201417,34911,64415,37145,4.5,5.0,0.39,0.0,0.39,0.67,0.26,0.0,0.26,0.44,45.2,55,7,11.6,154,13,45.0,25,11,10.2,49,9,,,1.0,3,,Eliezer,Mayenda Dossou,Mayenda,,,137,1,0,1,1,0,0,0,0,0,0,2,5,,,,0.0,0.66,0.66,1.31,3.28
562,a,,,4.5,553,75,0,0,0,0,0.5,247,43,0,0,0.0,586,54,0,0,0.0,586,54,0.0,0.0,0,4421,1022,14211,6765,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,53,0.0,576,53,0.0,544,52,0.0,586,54,,,,3,,Ahmed,Abdullahi,Abdullahi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
563,a,,,4.5,514,64,0,0,0,0,0.2,390,58,0,0,0.0,554,44,0,0,0.0,554,44,0.0,0.0,0,1521,374,4566,1984,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546,42,0.0,541,42,0.0,510,42,0.0,552,44,,,,3,,Luís Hemir,Silva Semedo,Luís Hemir,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
564,a,,,4.5,437,57,0,0,0,0,0.2,361,56,0,0,0.0,501,38,0,0,0.0,501,38,0.0,0.0,0,2047,518,5479,2399,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,35,0.0,485,36,0.0,451,36,0.0,499,38,,,,3,,Nazarii,Rusyn,Rusyn,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
668,a,,,5.0,226,144,0,0,0,0,2.8,102,32,7,4,3.5,106,40,0,24,3.5,99,34,0.7,1.4,0,45849,13337,51310,22614,3.0,3.5,0.05,0.1,0.15,1.56,0.02,0.05,0.07,0.78,35.0,95,36,53.9,22,20,3.0,226,127,9.2,60,43,1.0,1.0,,3,,Granit,Xhaka,Xhaka,,,180,0,0,1,2,0,0,0,0,0,0,2,19,,,,0.0,0.5,1.0,1.0,9.5
41,a,,,4.5,429,109,0,0,0,0,0.5,256,93,2,2,2.0,165,62,0,8,1.0,236,81,0.2,0.4,0,5101,1425,11087,3398,1.0,1.0,0.07,0.13,0.2,1.21,0.07,0.13,0.2,1.21,17.0,177,74,5.8,200,58,9.0,152,33,3.2,218,74,,,,3,,Pau,Torres,Pau,,,90,0,0,0,1,0,0,0,0,0,0,1,3,,,,0.0,0.0,1.0,1.0,3.0
30,i,0.0,0.0,7.4,28,12,-1,1,-1,1,0.7,218,36,1,0,1.0,325,33,0,4,0.5,337,35,0.1,0.1,0,8055,129,72794,30505,0.0,0.0,0.0,0.01,0.01,0.82,0.0,0.03,0.03,2.46,2.8,298,22,0.8,289,30,2.0,262,33,0.6,315,32,,,,3,,Kai,Havertz,Havertz,Knee injury - Unknown return date,2025-08-20T13:00:06.498911+00:00,30,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,9.0
670,a,,,4.5,479,31,0,0,0,0,1.1,176,23,9,1,4.5,75,7,1,31,4.5,68,6,1.0,2.0,0,81739,14007,24242,11823,4.0,4.5,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.78,34.2,99,12,0.0,513,66,0.0,481,64,3.4,211,16,,,,3,,Robin,Roefs,Roefs,,,180,0,0,1,2,0,0,0,0,0,4,2,0,,,,2.0,0.5,1.0,1.0,0.0
678,a,100.0,100.0,4.0,587,151,0,0,0,0,0.7,208,77,0,0,0.0,351,114,0,0,0.0,351,114,0.0,0.0,0,10522,1880,11292,4914,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,118,0.0,332,117,0.0,281,88,0.0,352,122,,,,3,,Arthur,Masuaku,Masuaku,,2025-08-11T13:51:46.23263+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
18,a,,,7.0,36,23,0,0,0,0,1.0,188,63,4,3,2.0,199,102,0,12,2.0,187,95,0.3,0.6,0,9475,6051,30403,10564,1.5,3.0,0.0,0.11,0.11,0.99,0.0,0.11,0.11,0.96,7.2,246,116,37.6,44,36,12.0,133,83,5.7,121,66,,,,3,,Noni,Madueke,Madueke,,,93,0,0,1,0,0,0,0,0,0,0,1,3,,,,0.0,0.97,0.0,0.97,2.9
683,a,,,4.0,602,159,0,0,0,0,1.3,164,63,5,1,2.5,139,56,0,25,2.5,131,55,0.6,1.2,0,43449,9209,20701,9175,2.0,2.5,0.06,0.14,0.2,1.23,0.04,0.1,0.14,0.87,55.0,36,10,20.1,96,22,10.0,142,27,8.5,73,16,,,,3,,Omar,Alderete,Alderete,,,127,0,1,0,2,0,0,0,0,0,0,1,14,,,,0.0,0.0,1.42,0.71,9.92
694,a,,,4.0,601,158,0,0,0,0,0.4,282,105,0,0,0.0,364,120,0,0,0.0,364,120,0.0,0.0,0,20603,6940,6203,3895,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,125,0.0,346,124,0.0,295,95,0.0,366,129,,,,3,,Nordi,Mukiele,Mukiele,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
565,a,,,5.0,246,10,0,0,0,0,6.3,64,10,18,9,9.0,9,1,4,66,9.0,7,1,1.8,3.6,0,195872,160714,76929,24295,9.0,8.5,0.0,0.01,0.01,2.49,0.0,0.0,0.0,1.24,58.4,29,5,0.0,612,74,0.0,589,73,5.8,119,5,,,,3,,Guglielmo,Vicario,Vicario,,,180,0,0,2,0,0,0,0,0,0,8,2,0,,,,4.0,1.0,0.0,1.0,0.0
566,a,,,4.0,606,54,0,0,0,0,0.3,320,48,0,0,0.0,366,39,0,0,0.0,366,39,0.0,0.0,0,1098,370,3652,1740,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,39,0.0,349,23,0.0,299,19,0.0,368,39,,,,3,,Brandon,Austin,Austin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
567,a,,,4.0,649,70,0,0,0,0,1.8,136,18,0,0,0.0,402,55,0,0,0.0,402,55,0.0,0.0,0,4412,1168,24643,12229,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394,55,0.0,385,39,0.0,338,35,0.0,404,55,,,,3,,Antonín,Kinský,Kinsky,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
568,a,,,5.5,161,22,0,0,0,0,24.0,15,4,11,5,5.5,56,22,0,46,5.5,50,20,1.0,2.0,0,383419,259686,207606,56589,5.5,5.0,0.1,0.39,0.49,2.49,0.05,0.2,0.25,1.24,36.4,86,37,76.2,7,1,9.0,158,36,12.2,26,4,1.0,2.0,,3,,Pedro,Porro Sauceda,Pedro Porro,,,180,0,0,2,0,0,0,0,1,0,0,2,10,,,,0.0,1.0,0.0,1.0,5.0
569,a,,,5.0,266,42,0,0,0,0,4.8,80,31,13,7,6.5,26,7,0,50,6.5,22,6,1.3,2.6,0,139554,108179,60684,19789,6.5,6.0,0.0,0.02,0.02,2.49,0.0,0.01,0.01,1.24,38.6,79,34,1.7,258,83,8.0,164,41,4.8,155,49,,,,3,,Cristian,Romero,Romero,,,180,0,0,2,0,0,0,0,1,0,0,2,15,,,,0.0,1.0,0.0,1.0,7.5
570,a,,,4.4,565,141,-1,1,-1,1,0.2,379,137,1,1,1.0,242,83,0,4,0.5,280,90,0.1,0.2,0,3354,2514,7518,2454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,282,103,0.0,442,189,0.0,396,165,0.4,324,109,,,,3,,Kevin,Danso,Danso,,,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,180.0
571,a,,,4.5,385,78,0,0,0,0,0.1,496,188,0,0,0.0,477,195,0,0,0.0,477,195,0.0,0.0,0,676,323,2597,969,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,198,0.0,459,198,0.0,418,179,0.0,475,200,,,,3,,Ben,Davies,Davies,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
578,a,,,4.0,702,229,0,0,0,0,0.9,189,72,0,0,0.0,450,176,0,0,0.0,450,176,0.0,0.0,0,4477,1200,22119,10066,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,181,0.0,433,181,0.0,387,157,0.0,451,184,,,,3,,Luka,Vušković,Vuskovic,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
573,a,,,4.5,424,105,0,0,0,0,1.9,132,52,12,6,6.0,34,10,0,45,6.0,31,9,1.3,2.7,0,84444,66808,24331,10290,6.0,5.5,0.18,0.09,0.27,2.49,0.09,0.04,0.13,1.24,20.4,162,68,8.4,182,52,24.0,59,8,5.3,140,43,,,,3,,Djed,Spence,Spence,,,180,0,0,2,0,0,0,0,0,0,0,2,9,,,,0.0,1.0,0.0,1.0,4.5
574,i,0.0,0.0,4.4,572,147,-1,1,-1,1,0.5,255,92,0,0,0.0,464,188,0,0,0.0,464,188,0.0,0.0,0,1432,1080,38930,8579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,192,0.0,446,192,0.0,402,170,0.0,463,194,,,,3,,Destiny,Udogie,Udogie,Knee injury - Expected back 30 Aug,2025-08-10T23:30:07.244451+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
575,a,,,4.5,469,122,0,0,0,0,28.3,8,1,12,6,6.0,35,11,0,53,6.0,32,10,1.3,2.7,0,376897,214463,186310,56640,6.0,5.5,0.59,0.01,0.6,2.49,0.3,0.0,0.3,1.24,24.2,144,63,1.7,256,82,14.0,115,16,4.0,175,60,,,,3,,Micky,van de Ven,Van de Ven,,,180,0,0,2,0,0,0,0,0,0,0,2,10,,,,0.0,1.0,0.0,1.0,5.0
576,u,0.0,0.0,4.0,677,210,0,0,0,0,0.0,641,219,0,0,0.0,427,159,0,0,0.0,427,159,0.0,0.0,0,0,0,1003,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,164,0.0,409,163,0.0,363,139,0.0,428,167,,,,3,,Ashley,Phillips,Phillips,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
577,i,0.0,0.0,4.0,682,213,0,0,0,0,0.1,507,191,0,0,0.0,432,162,0,0,0.0,432,162,0.0,0.0,0,148,33,3541,1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424,167,0.0,414,166,0.0,368,142,0.0,433,170,,,,3,,Takai,Kōta,Takai,Foot injury - Unknown return date,2025-08-10T23:30:07.262578+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
579,u,0.0,0.0,8.5,10,5,0,0,0,0,0.2,375,129,0,0,0.0,705,316,0,0,0.0,705,316,0.0,0.0,0,0,0,20047,3261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706,316,0.0,706,316,0.0,706,316,0.0,706,316,,,,3,,Son,Heung-min,Son,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
581,i,0.0,0.0,6.9,42,28,-1,1,-1,1,0.2,370,126,0,0,0.0,700,312,0,0,0.0,700,312,0.0,0.0,0,250,116,15319,3118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,311,0.0,701,312,0.0,701,312,0.0,701,312,4.0,1.0,,3,,James,Maddison,Maddison,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
582,a,,,6.6,45,30,1,-1,1,-1,30.5,7,4,13,3,6.5,31,12,1,49,6.5,28,11,1.0,2.0,1,727570,351966,218704,85165,6.5,6.0,0.06,0.67,0.73,2.49,0.03,0.36,0.39,1.33,56.8,31,12,92.9,2,2,13.0,125,78,16.2,12,8,2.0,,,3,,Mohammed,Kudus,Kudus,,,169,0,2,2,0,0,0,0,0,0,0,2,13,,,,0.0,1.07,0.0,1.07,6.92
583,i,0.0,0.0,6.5,59,42,0,0,0,0,0.0,657,285,0,0,0.0,697,311,0,0,0.0,697,311,0.0,0.0,0,151,48,741,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,310,0.0,698,311,0.0,698,311,0.0,698,311,,,,3,,Dejan,Kulusevski,Kulusevski,Knee injury - Unknown return date,2025-07-21T10:00:05.109205+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
584,a,,,6.4,78,55,0,0,-1,1,0.1,474,162,1,0,1.0,319,164,0,1,0.5,332,166,0.1,0.2,0,1210,605,5875,2160,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695,309,0.1,319,168,0.0,696,310,0.0,696,310,5.0,4.0,4.0,3,,Mathys,Tel,Tel,,,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
585,a,,,5.5,141,89,0,0,0,0,0.2,417,142,4,3,2.0,187,92,0,19,2.0,175,85,0.4,0.7,0,2061,1251,5324,1440,2.0,1.5,0.0,0.0,0.0,1.59,0.0,0.0,0.0,1.31,16.2,184,76,13.0,143,91,2.0,253,144,3.2,223,109,,,,3,,Rodrigo,Bentancur,Bentancur,,,109,0,0,1,0,0,0,0,0,0,0,1,14,,,,0.0,0.83,0.0,0.83,11.56
586,a,,,5.5,186,119,0,0,0,0,0.1,429,145,4,1,2.0,190,94,0,18,2.0,178,87,0.4,0.7,0,1422,400,3932,1689,2.0,1.5,0.12,0.06,0.18,0.94,0.13,0.07,0.2,1.02,18.4,172,69,13.8,137,85,35.0,42,22,6.8,100,60,,,,3,,Lucas,Bergvall,Bergvall,,,83,0,0,1,0,0,0,0,0,0,0,1,7,,,,0.0,1.08,0.0,1.08,7.59
587,i,0.0,0.0,5.4,201,129,0,0,-1,1,0.1,505,177,0,0,0.0,666,292,0,0,0.0,666,292,0.0,0.0,0,680,37,7493,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,288,0.0,662,291,0.0,645,283,0.0,667,291,,,,3,,Yves,Bissouma,Bissouma,Knock - Unknown return date,2025-08-22T13:47:04.343594+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
588,a,,,5.4,215,138,-1,1,-1,1,0.0,614,253,2,1,1.0,291,146,0,5,1.0,258,130,0.2,0.4,0,413,289,1322,411,1.0,0.5,0.25,0.01,0.26,0.18,1.02,0.04,1.06,0.74,4.6,276,133,10.8,167,104,21.0,75,44,3.7,194,97,,,,3,,Wilson,Odobert,Odobert,,,22,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,12.27
589,d,50.0,50.0,5.4,203,131,-1,1,-1,1,0.0,665,290,0,0,0.0,667,293,0,0,0.0,667,293,0.0,0.0,0,48,20,729,180,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,289,0.0,663,292,0.0,646,284,0.0,668,292,,,,3,,Manor,Solomon,Solomon,Calf injury - 50% chance of playing,2025-08-10T23:30:07.302045+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
590,a,,,5.0,286,179,0,0,0,0,0.0,576,227,0,0,0.0,633,271,0,0,0.0,633,271,0.0,0.0,0,241,111,1428,496,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,266,0.0,630,270,0.0,607,258,0.0,634,269,,,,3,,Bryan,Gil Salvatierra,Bryan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
591,a,,,5.0,322,204,0,0,0,0,0.1,448,151,3,0,3.0,130,53,0,13,1.5,213,108,0.3,0.6,0,1361,362,3866,1767,1.5,1.0,0.0,0.05,0.05,0.89,0.0,0.06,0.06,1.14,3.6,289,142,3.0,234,136,2.0,248,140,0.9,298,152,,,,3,,Archie,Gray,Gray,,,70,0,0,1,0,0,0,0,0,0,0,1,8,,,,0.0,1.29,0.0,1.29,10.29
